timestamp,sensor_id,temperature,humidity
2026-06-01 08:32:57,S9,33.9,31.93
2026-06-01 08:32:58,S6,16.43,45.65
2026-06-01 08:32:59,S2,31.48,71.37
2026-06-01 08:33:00,S9,39.94,43.89
2026-06-01 08:33:01,S3,32.44,62.95
2026-06-01 08:33:02,S2,28.21,43.92
2026-06-01 08:33:03,S9,17.67,27.79
2026-06-01 08:33:04,S10,20.33,34.14
2026-06-01 08:33:05,S2,39.25,67.41
2026-06-01 08:33:06,S4,35.21,84.02
2026-06-01 08:33:07,S3,34.09,61.42
2026-06-01 08:33:08,S8,21.24,43.41
2026-06-01 08:33:09,S9,39.92,42.23
2026-06-01 08:33:10,S4,23.93,88.34
2026-06-01 08:33:11,S2,29.01,27.59
2026-06-01 08:33:12,S7,21.0,67.2
2026-06-01 08:33:13,S4,23.98,50.49
2026-06-01 08:33:14,S8,31.71,82.48
2026-06-01 08:33:15,S3,21.72,48.67
2026-06-01 08:33:16,S8,15.48,21.24
2026-06-01 08:33:17,S6,34.26,72.32
2026-06-01 08:33:18,S1,18.01,80.18
2026-06-01 08:33:19,S3,33.03,66.31
2026-06-01 08:33:20,S5,31.9,32.55
2026-06-01 08:33:21,S5,24.01,55.8
2026-06-01 08:33:22,S10,32.2,43.13
2026-06-01 08:33:23,S9,21.03,22.82
2026-06-01 08:33:24,S9,29.62,49.88
2026-06-01 08:33:25,S6,33.5,65.56
2026-06-01 08:33:26,S2,39.78,69.9
2026-06-01 08:33:27,S1,34.95,51.96
2026-06-01 08:33:28,S10,36.77,63.61
2026-06-01 08:33:29,S4,27.02,53.37
2026-06-01 08:33:30,S6,24.71,42.17
2026-06-01 08:33:31,S4,22.44,48.79
2026-06-01 08:33:32,S10,24.38,72.12
2026-06-01 08:33:33,S4,29.1,36.54
2026-06-01 08:33:34,S7,26.14,78.68
2026-06-01 08:33:35,S1,33.18,24.15
2026-06-01 08:33:36,S6,30.11,84.57
2026-06-01 08:33:37,S4,20.09,20.34
2026-06-01 08:33:38,S1,33.49,26.05
2026-06-01 08:33:39,S6,25.3,76.05
2026-06-01 08:33:40,S6,32.83,47.06
2026-06-01 08:33:41,S10,30.01,87.1
2026-06-01 08:33:42,S4,15.46,31.0
2026-06-01 08:33:43,S2,16.66,35.61
2026-06-01 08:33:44,S9,26.39,35.46
2026-06-01 08:33:45,S1,32.38,77.49
2026-06-01 08:33:46,S2,32.18,41.82
2026-06-01 08:33:47,S10,24.07,43.46
2026-06-01 08:33:48,S1,21.75,31.23
2026-06-01 08:33:49,S8,26.39,39.77
2026-06-01 08:33:50,S2,17.64,71.92
2026-06-01 08:33:51,S2,20.59,32.19
2026-06-01 08:33:52,S1,20.13,65.53
2026-06-01 08:33:53,S2,39.67,34.46
2026-06-01 08:33:54,S2,36.17,56.64
2026-06-01 08:33:55,S3,18.24,41.1
2026-06-01 08:33:56,S5,17.86,45.69
2026-06-01 08:33:57,S1,35.29,43.55
2026-06-01 08:33:58,S2,37.92,44.87
2026-06-01 08:33:59,S10,29.39,29.12
2026-06-01 08:34:00,S9,25.71,83.46
2026-06-01 08:34:01,S9,24.18,59.07
2026-06-01 08:34:02,S8,30.54,79.74
2026-06-01 08:34:03,S8,31.43,65.13
2026-06-01 08:34:04,S3,18.89,24.28
2026-06-01 08:34:05,S2,26.59,71.23
2026-06-01 08:34:06,S4,17.93,81.91
2026-06-01 08:34:07,S9,17.51,67.53
2026-06-01 08:34:08,S3,31.14,48.87
2026-06-01 08:34:09,S2,39.25,31.46
2026-06-01 08:34:10,S10,30.79,81.3
2026-06-01 08:34:11,S5,28.5,74.26
2026-06-01 08:34:12,S4,32.97,83.31
2026-06-01 08:34:13,S7,28.01,77.6
2026-06-01 08:34:14,S5,34.4,67.28
2026-06-01 08:34:15,S9,21.24,55.71
2026-06-01 08:34:16,S9,20.48,88.14
2026-06-01 08:34:17,S6,27.86,53.09
2026-06-01 08:34:18,S10,23.37,23.66
2026-06-01 08:34:19,S8,38.64,75.54
2026-06-01 08:34:20,S4,31.87,64.88
2026-06-01 08:34:21,S7,22.77,29.85
2026-06-01 08:34:22,S7,27.4,53.86
2026-06-01 08:34:23,S5,38.08,52.97
2026-06-01 08:34:24,S9,34.72,70.0
2026-06-01 08:34:25,S6,18.45,53.99
2026-06-01 08:34:26,S3,16.9,39.5
2026-06-01 08:34:27,S2,20.69,27.22
2026-06-01 08:34:28,S8,16.63,50.58
2026-06-01 08:34:29,S2,35.25,80.49
2026-06-01 08:34:30,S5,37.06,54.58
2026-06-01 08:34:31,S6,26.63,28.54
2026-06-01 08:34:32,S3,19.18,48.49
2026-06-01 08:34:33,S9,37.73,46.71
2026-06-01 08:34:34,S9,28.25,46.46
2026-06-01 08:34:35,S9,25.43,25.92
2026-06-01 08:34:36,S7,16.74,38.29
2026-06-01 08:34:37,S5,33.5,81.14
2026-06-01 08:34:38,S1,33.17,78.41
2026-06-01 08:34:39,S9,36.88,76.81
2026-06-01 08:34:40,S8,32.7,49.14
2026-06-01 08:34:41,S8,27.32,68.18
2026-06-01 08:34:42,S7,16.57,71.33
2026-06-01 08:34:43,S9,23.13,78.43
2026-06-01 08:34:44,S10,24.65,21.5
2026-06-01 08:34:45,S4,20.83,31.31
2026-06-01 08:34:46,S6,36.17,33.34
2026-06-01 08:34:47,S2,39.26,81.51
2026-06-01 08:34:48,S3,36.93,84.33
2026-06-01 08:34:49,S8,23.97,78.14
2026-06-01 08:34:50,S2,27.95,23.97
2026-06-01 08:34:51,S1,24.62,72.82
2026-06-01 08:34:52,S6,25.25,42.23
2026-06-01 08:34:53,S5,38.74,83.69
2026-06-01 08:34:54,S6,38.57,26.94
2026-06-01 08:34:55,S7,20.88,45.65
2026-06-01 08:34:56,S10,36.06,66.87
2026-06-01 08:34:57,S10,20.44,76.51
2026-06-01 08:34:58,S5,31.02,38.81
2026-06-01 08:34:59,S9,16.03,41.65
2026-06-01 08:35:00,S6,38.04,66.77
2026-06-01 08:35:01,S3,29.6,31.86
2026-06-01 08:35:02,S7,24.18,75.67
2026-06-01 08:35:03,S2,20.33,77.86
2026-06-01 08:35:04,S3,21.95,33.27
2026-06-01 08:35:05,S10,33.09,65.61
2026-06-01 08:35:06,S7,16.94,57.32
2026-06-01 08:35:07,S7,39.65,29.75
2026-06-01 08:35:08,S10,26.04,87.78
2026-06-01 08:35:09,S7,15.53,24.86
2026-06-01 08:35:10,S2,26.51,58.51
2026-06-01 08:35:11,S8,21.5,25.22
2026-06-01 08:35:12,S3,28.96,68.83
2026-06-01 08:35:13,S3,21.97,37.37
2026-06-01 08:35:14,S2,16.33,58.61
2026-06-01 08:35:15,S6,36.69,83.46
2026-06-01 08:35:16,S6,30.74,27.15
2026-06-01 08:35:17,S6,15.5,85.36
2026-06-01 08:35:18,S3,24.04,47.46
2026-06-01 08:35:19,S8,24.77,68.34
2026-06-01 08:35:20,S5,18.77,44.01
2026-06-01 08:35:21,S8,27.2,20.99
2026-06-01 08:35:22,S2,26.61,50.01
2026-06-01 08:35:23,S7,21.76,20.27
2026-06-01 08:35:24,S5,21.5,75.82
2026-06-01 08:35:25,S2,31.85,77.39
2026-06-01 08:35:26,S7,19.36,37.57
2026-06-01 08:35:27,S6,24.36,86.17
2026-06-01 08:35:28,S6,34.34,60.58
2026-06-01 08:35:29,S5,33.43,56.64
2026-06-01 08:35:30,S3,24.15,81.52
2026-06-01 08:35:31,S9,34.31,89.44
2026-06-01 08:35:32,S3,21.56,49.36
2026-06-01 08:35:33,S10,21.58,50.35
2026-06-01 08:35:34,S5,26.79,79.77
2026-06-01 08:35:35,S9,22.42,56.52
2026-06-01 08:35:36,S6,26.98,62.06
2026-06-01 08:35:37,S4,23.18,85.74
2026-06-01 08:35:38,S2,31.94,36.93
2026-06-01 08:35:39,S10,33.55,84.48
2026-06-01 08:35:40,S3,22.92,60.87
2026-06-01 08:35:41,S1,30.91,26.63
2026-06-01 08:35:42,S4,33.71,32.82
2026-06-01 08:35:43,S8,27.94,23.72
2026-06-01 08:35:44,S6,30.87,59.08
2026-06-01 08:35:45,S10,34.29,51.96
2026-06-01 08:35:46,S2,17.4,82.94
2026-06-01 08:35:47,S2,34.85,26.96
2026-06-01 08:35:48,S5,15.42,27.24
2026-06-01 08:35:49,S4,19.8,43.0
2026-06-01 08:35:50,S6,25.57,22.74
2026-06-01 08:35:51,S2,27.19,70.74
2026-06-01 08:35:52,S9,39.79,56.31
2026-06-01 08:35:53,S6,32.62,55.31
2026-06-01 08:35:54,S3,38.22,30.39
2026-06-01 08:35:55,S7,20.55,56.43
2026-06-01 08:35:56,S8,36.68,48.27
2026-06-01 08:35:57,S5,20.49,20.44
2026-06-01 08:35:58,S7,33.48,74.05
2026-06-01 08:35:59,S1,19.51,43.51
2026-06-01 08:36:00,S8,23.0,72.16
2026-06-01 08:36:01,S5,17.22,51.82
2026-06-01 08:36:02,S1,21.85,78.83
2026-06-01 08:36:03,S5,36.69,49.73
2026-06-01 08:36:04,S6,39.8,71.17
2026-06-01 08:36:05,S3,22.72,53.28
2026-06-01 08:36:06,S10,29.11,42.11
2026-06-01 08:36:07,S8,29.94,89.92
2026-06-01 08:36:08,S2,17.32,78.79
2026-06-01 08:36:09,S5,29.33,83.1
2026-06-01 08:36:10,S6,17.79,60.9
2026-06-01 08:36:11,S6,36.44,32.24
2026-06-01 08:36:12,S8,21.96,39.4
2026-06-01 08:36:13,S3,35.3,40.43
2026-06-01 08:36:14,S5,28.5,55.19
2026-06-01 08:36:15,S6,25.66,42.91
2026-06-01 08:36:16,S7,38.46,20.36
2026-06-01 08:36:17,S10,15.61,53.82
2026-06-01 08:36:18,S8,32.79,88.46
2026-06-01 08:36:19,S5,37.41,80.82
2026-06-01 08:36:20,S4,18.08,85.18
2026-06-01 08:36:21,S7,17.52,45.3
2026-06-01 08:36:22,S6,32.91,26.44
2026-06-01 08:36:23,S3,35.82,39.23
2026-06-01 08:36:24,S2,26.5,58.53
2026-06-01 08:36:25,S2,33.23,75.09
2026-06-01 08:36:26,S1,28.62,74.11
2026-06-01 08:36:27,S1,22.72,53.18
2026-06-01 08:36:28,S9,25.66,53.32
2026-06-01 08:36:29,S6,38.5,21.67
2026-06-01 08:36:30,S5,37.33,33.87
2026-06-01 08:36:31,S1,29.35,69.46
2026-06-01 08:36:32,S5,35.64,53.05
2026-06-01 08:36:33,S7,39.32,88.22
2026-06-01 08:36:34,S5,35.69,70.47
2026-06-01 08:36:35,S9,33.96,64.66
2026-06-01 08:36:36,S2,16.44,21.87
2026-06-01 08:36:37,S9,25.47,33.21
2026-06-01 08:36:38,S7,17.99,68.22
2026-06-01 08:36:39,S4,33.58,75.52
2026-06-01 08:36:40,S6,24.16,48.23
2026-06-01 08:36:41,S4,24.68,35.94
2026-06-01 08:36:42,S4,29.55,55.04
2026-06-01 08:36:43,S8,21.76,23.71
2026-06-01 08:36:44,S9,27.36,45.78
2026-06-01 08:36:45,S2,18.07,26.53
2026-06-01 08:36:46,S4,18.66,76.87
2026-06-01 08:36:47,S7,18.03,69.38
2026-06-01 08:36:48,S9,19.79,83.89
2026-06-01 08:36:49,S10,15.79,40.82
2026-06-01 08:36:50,S4,33.8,28.77
2026-06-01 08:36:51,S10,16.16,45.75
2026-06-01 08:36:52,S10,24.9,20.59
2026-06-01 08:36:53,S8,27.73,72.59
2026-06-01 08:36:54,S2,24.29,47.34
2026-06-01 08:36:55,S4,30.41,35.02
2026-06-01 08:36:56,S10,19.77,64.85
2026-06-01 08:36:57,S8,24.86,77.18
2026-06-01 08:36:58,S2,25.62,60.56
2026-06-01 08:36:59,S8,31.48,54.92
2026-06-01 08:37:00,S5,18.28,58.85
2026-06-01 08:37:01,S3,36.22,55.6
2026-06-01 08:37:02,S10,38.3,86.26
2026-06-01 08:37:03,S10,33.08,88.66
2026-06-01 08:37:04,S2,36.55,67.27
2026-06-01 08:37:05,S6,30.85,43.5
2026-06-01 08:37:06,S2,37.48,85.13
2026-06-01 08:37:07,S10,28.52,63.36
2026-06-01 08:37:08,S6,17.37,87.92
2026-06-01 08:37:09,S10,16.73,48.44
2026-06-01 08:37:10,S2,17.5,74.64
2026-06-01 08:37:11,S1,20.29,38.82
2026-06-01 08:37:12,S5,15.91,89.91
2026-06-01 08:37:13,S1,16.08,60.89
2026-06-01 08:37:14,S4,22.66,46.06
2026-06-01 08:37:15,S7,19.63,54.99
2026-06-01 08:37:16,S1,25.76,42.5
2026-06-01 08:37:17,S7,17.01,59.53
2026-06-01 08:37:18,S10,21.2,44.57
2026-06-01 08:37:19,S1,19.82,79.86
2026-06-01 08:37:20,S5,31.64,72.0
2026-06-01 08:37:21,S5,29.21,87.19
2026-06-01 08:37:22,S5,16.38,21.46
2026-06-01 08:37:23,S2,34.72,79.44
2026-06-01 08:37:24,S1,19.15,23.23
2026-06-01 08:37:25,S10,32.18,33.43
2026-06-01 08:37:26,S5,32.35,39.4
2026-06-01 08:37:27,S2,37.86,69.1
2026-06-01 08:37:28,S6,23.63,56.94
2026-06-01 08:37:29,S8,20.82,55.68
2026-06-01 08:37:30,S6,35.68,23.97
2026-06-01 08:37:31,S1,19.24,28.49
2026-06-01 08:37:32,S4,24.0,46.87
2026-06-01 08:37:33,S2,29.77,64.52
2026-06-01 08:37:34,S9,22.55,59.24
2026-06-01 08:37:35,S8,31.61,56.44
2026-06-01 08:37:36,S8,20.7,69.38
2026-06-01 08:37:37,S10,28.58,60.34
2026-06-01 08:37:38,S2,37.79,56.79
2026-06-01 08:37:39,S5,29.62,37.38
2026-06-01 08:37:40,S7,22.93,30.41
2026-06-01 08:37:41,S6,27.4,34.92
2026-06-01 08:37:42,S1,16.06,73.55
2026-06-01 08:37:43,S4,20.64,62.64
2026-06-01 08:37:44,S1,38.12,35.62
2026-06-01 08:37:45,S6,37.15,81.83
2026-06-01 08:37:46,S2,21.59,20.49
2026-06-01 08:37:47,S3,17.11,88.77
2026-06-01 08:37:48,S5,17.1,55.01
2026-06-01 08:37:49,S4,33.58,39.46
2026-06-01 08:37:50,S9,23.75,71.56
2026-06-01 08:37:51,S3,23.02,45.01
2026-06-01 08:37:52,S10,15.42,30.49
2026-06-01 08:37:53,S10,17.32,45.04
2026-06-01 08:37:54,S6,16.77,69.87
2026-06-01 08:37:55,S7,18.25,38.05
2026-06-01 08:37:56,S4,32.28,66.53
2026-06-01 08:37:57,S5,21.28,37.52
2026-06-01 08:37:58,S4,19.27,59.57
2026-06-01 08:37:59,S4,15.31,49.28
2026-06-01 08:38:00,S1,16.09,39.18
2026-06-01 08:38:01,S7,39.05,22.28
2026-06-01 08:38:02,S3,32.97,61.98
2026-06-01 08:38:03,S8,25.25,50.09
2026-06-01 08:38:04,S6,26.93,30.37
2026-06-01 08:38:05,S9,30.87,78.62
2026-06-01 08:38:06,S4,29.47,21.03
2026-06-01 08:38:07,S7,16.34,20.11
2026-06-01 08:38:08,S10,32.78,62.19
2026-06-01 08:38:09,S1,26.1,63.45
2026-06-01 08:38:10,S10,19.49,72.55
2026-06-01 08:38:11,S6,23.64,86.9
2026-06-01 08:38:12,S9,25.18,50.49
2026-06-01 08:38:13,S6,28.91,63.88
2026-06-01 08:38:14,S3,34.44,39.52
2026-06-01 08:38:15,S8,23.72,89.75
2026-06-01 08:38:16,S5,23.64,48.99
2026-06-01 08:38:17,S10,29.96,58.38
2026-06-01 08:38:18,S9,29.38,88.4
2026-06-01 08:38:19,S8,35.77,79.97
2026-06-01 08:38:20,S1,28.97,45.18
2026-06-01 08:38:21,S9,33.2,87.37
2026-06-01 08:38:22,S9,25.27,71.04
2026-06-01 08:38:23,S1,23.67,58.96
2026-06-01 08:38:24,S8,27.43,24.93
2026-06-01 08:38:25,S2,17.83,34.5
2026-06-01 08:38:26,S3,18.13,50.93
2026-06-01 08:38:27,S4,27.76,57.54
2026-06-01 08:38:28,S5,37.35,61.65
2026-06-01 08:38:29,S5,16.28,64.81
2026-06-01 08:38:30,S2,19.83,36.92
2026-06-01 08:38:31,S8,22.52,45.41
2026-06-01 08:38:32,S5,39.58,35.7
2026-06-01 08:38:33,S6,15.91,29.24
2026-06-01 08:38:34,S6,33.51,25.54
2026-06-01 08:38:35,S5,39.17,64.22
2026-06-01 08:38:36,S2,21.89,89.83
2026-06-01 08:38:37,S5,17.32,21.07
2026-06-01 08:38:38,S8,34.52,76.89
2026-06-01 08:38:39,S10,20.19,34.71
2026-06-01 08:38:40,S2,39.5,55.36
2026-06-01 08:38:41,S9,18.35,48.38
2026-06-01 08:38:42,S7,39.84,37.03
2026-06-01 08:38:43,S6,18.73,28.8
2026-06-01 08:38:44,S7,23.89,56.98
2026-06-01 08:38:45,S3,24.83,41.51
2026-06-01 08:38:46,S5,28.38,39.48
2026-06-01 08:38:47,S9,37.91,36.48
2026-06-01 08:38:48,S9,24.48,28.71
2026-06-01 08:38:49,S4,15.13,33.18
2026-06-01 08:38:50,S6,20.62,83.5
2026-06-01 08:38:51,S6,39.31,32.76
2026-06-01 08:38:52,S6,38.38,27.85
2026-06-01 08:38:53,S9,31.79,21.02
2026-06-01 08:38:54,S8,32.76,87.82
2026-06-01 08:38:55,S10,37.3,38.71
2026-06-01 08:38:56,S1,39.65,87.22
2026-06-01 08:38:57,S9,32.87,62.35
2026-06-01 08:38:58,S7,23.69,29.7
2026-06-01 08:38:59,S7,28.59,49.52
2026-06-01 08:39:00,S4,15.56,40.46
2026-06-01 08:39:01,S4,30.79,68.35
2026-06-01 08:39:02,S2,36.12,33.33
2026-06-01 08:39:03,S3,30.03,38.21
2026-06-01 08:39:04,S10,33.88,64.62
2026-06-01 08:39:05,S9,30.73,24.66
2026-06-01 08:39:06,S6,37.02,58.35
2026-06-01 08:39:07,S3,32.57,37.6
2026-06-01 08:39:08,S3,33.09,34.25
2026-06-01 08:39:09,S6,17.26,77.61
2026-06-01 08:39:10,S4,38.23,75.12
2026-06-01 08:39:11,S6,32.0,54.2
2026-06-01 08:39:12,S4,20.36,28.91
2026-06-01 08:39:13,S9,33.95,34.83
2026-06-01 08:39:14,S8,30.88,22.18
2026-06-01 08:39:15,S5,29.81,30.95
2026-06-01 08:39:16,S8,33.78,26.57
2026-06-01 08:39:17,S7,20.51,20.77
2026-06-01 08:39:18,S8,22.66,23.2
2026-06-01 08:39:19,S7,29.15,43.38
2026-06-01 08:39:20,S3,23.61,51.84
2026-06-01 08:39:21,S3,26.3,75.73
2026-06-01 08:39:22,S4,20.7,29.12
2026-06-01 08:39:23,S10,34.78,64.89
2026-06-01 08:39:24,S1,27.48,80.51
2026-06-01 08:39:25,S10,37.76,39.75
2026-06-01 08:39:26,S4,24.36,31.82
2026-06-01 08:39:27,S10,15.59,72.93
2026-06-01 08:39:28,S9,35.5,49.02
2026-06-01 08:39:29,S10,32.7,32.52
2026-06-01 08:39:30,S9,32.86,56.83
2026-06-01 08:39:31,S2,32.78,77.27
2026-06-01 08:39:32,S10,24.77,49.84
2026-06-01 08:39:33,S2,37.69,45.56
2026-06-01 08:39:34,S7,22.26,54.84
2026-06-01 08:39:35,S5,38.35,54.85
2026-06-01 08:39:36,S8,34.28,59.5
2026-06-01 08:39:37,S7,20.18,50.37
2026-06-01 08:39:38,S8,39.6,66.64
2026-06-01 08:39:39,S5,39.97,40.59
2026-06-01 08:39:40,S10,30.41,37.23
2026-06-01 08:39:41,S4,18.49,73.53
2026-06-01 08:39:42,S7,18.21,85.07
2026-06-01 08:39:43,S4,31.3,35.0
2026-06-01 08:39:44,S7,37.87,44.4
2026-06-01 08:39:45,S9,26.71,63.26
2026-06-01 08:39:46,S8,36.93,25.73
2026-06-01 08:39:47,S6,35.06,63.61
2026-06-01 08:39:48,S10,31.68,74.74
2026-06-01 08:39:49,S6,23.15,61.39
2026-06-01 08:39:50,S8,19.09,50.05
2026-06-01 08:39:51,S4,23.09,76.21
2026-06-01 08:39:52,S8,29.8,34.65
2026-06-01 08:39:53,S7,33.15,86.54
2026-06-01 08:39:54,S2,19.94,67.38
2026-06-01 08:39:55,S6,32.97,27.45
2026-06-01 08:39:56,S10,27.88,63.49
2026-06-01 08:39:57,S1,25.63,21.87
2026-06-01 08:39:58,S1,16.6,40.27
2026-06-01 08:39:59,S9,22.49,74.39
2026-06-01 08:40:00,S9,30.6,66.77
2026-06-01 08:40:01,S10,20.0,41.02
2026-06-01 08:40:02,S6,32.36,70.93
2026-06-01 08:40:03,S5,29.44,88.35
2026-06-01 08:40:04,S1,18.19,39.62
2026-06-01 08:40:05,S7,19.84,84.32
2026-06-01 08:40:06,S7,18.0,24.21
2026-06-01 08:40:07,S6,24.89,37.4
2026-06-01 08:40:08,S4,36.33,59.45
2026-06-01 08:40:09,S4,17.48,74.09
2026-06-01 08:40:10,S7,35.72,57.46
2026-06-01 08:40:11,S9,35.13,31.83
2026-06-01 08:40:12,S7,20.02,49.44
2026-06-01 08:40:13,S8,26.82,40.53
2026-06-01 08:40:14,S1,33.28,56.52
2026-06-01 08:40:15,S9,29.03,57.07
2026-06-01 08:40:16,S5,18.73,75.03
2026-06-01 08:40:17,S1,16.94,80.86
2026-06-01 08:40:18,S4,39.36,37.45
2026-06-01 08:40:19,S8,33.97,49.16
2026-06-01 08:40:20,S5,29.46,69.29
2026-06-01 08:40:21,S1,20.07,49.02
2026-06-01 08:40:22,S6,31.21,23.51
2026-06-01 08:40:23,S2,31.92,61.13
2026-06-01 08:40:24,S3,15.31,25.18
2026-06-01 08:40:25,S6,18.25,44.79
2026-06-01 08:40:26,S7,36.22,76.36
2026-06-01 08:40:27,S1,18.85,70.55
2026-06-01 08:40:28,S8,35.65,20.67
2026-06-01 08:40:29,S3,32.48,48.45
2026-06-01 08:40:30,S3,28.49,70.09
2026-06-01 08:40:31,S2,26.73,36.69
2026-06-01 08:40:32,S2,23.81,71.11
2026-06-01 08:40:33,S1,30.83,66.75
2026-06-01 08:40:34,S8,36.07,28.42
2026-06-01 08:40:35,S3,21.23,38.34
2026-06-01 08:40:36,S7,17.7,40.71
2026-06-01 08:40:37,S6,23.72,85.48
2026-06-01 08:40:38,S9,17.15,41.8
2026-06-01 08:40:39,S1,23.05,22.72
2026-06-01 08:40:40,S3,21.37,31.86
2026-06-01 08:40:41,S9,38.74,45.64
2026-06-01 08:40:42,S5,27.19,45.18
2026-06-01 08:40:43,S2,31.25,37.8
2026-06-01 08:40:44,S3,36.77,52.86
2026-06-01 08:40:45,S1,34.78,58.64
2026-06-01 08:40:46,S8,31.43,45.9
2026-06-01 08:40:47,S9,28.98,77.24
2026-06-01 08:40:48,S6,27.13,77.5
2026-06-01 08:40:49,S8,28.05,22.87
2026-06-01 08:40:50,S1,27.09,39.45
2026-06-01 08:40:51,S9,16.2,32.35
2026-06-01 08:40:52,S4,34.63,46.68
2026-06-01 08:40:53,S3,31.79,42.25
2026-06-01 08:40:54,S3,26.52,79.17
2026-06-01 08:40:55,S7,37.71,55.57
2026-06-01 08:40:56,S3,31.47,49.33
2026-06-01 08:40:57,S1,35.17,54.32
2026-06-01 08:40:58,S1,24.6,21.61
2026-06-01 08:40:59,S10,28.35,66.33
2026-06-01 08:41:00,S3,25.19,63.19
2026-06-01 08:41:01,S3,17.14,52.51
2026-06-01 08:41:02,S10,21.9,71.48
2026-06-01 08:41:03,S7,19.88,82.79
2026-06-01 08:41:04,S4,19.7,21.87
2026-06-01 08:41:05,S9,19.03,20.41
2026-06-01 08:41:06,S1,23.74,47.04
2026-06-01 08:41:07,S3,25.47,76.59
2026-06-01 08:41:08,S3,32.55,35.84
2026-06-01 08:41:09,S6,18.33,35.71
2026-06-01 08:41:10,S1,30.26,89.08
2026-06-01 08:41:11,S2,19.16,21.2
2026-06-01 08:41:12,S6,22.59,74.03
2026-06-01 08:41:13,S4,35.7,39.8
2026-06-01 08:41:14,S6,39.23,37.76
2026-06-01 08:41:15,S7,16.65,57.61
2026-06-01 08:41:16,S10,22.53,46.46
2026-06-01 08:41:17,S9,22.13,51.38
2026-06-01 08:41:18,S6,26.47,52.22
2026-06-01 08:41:19,S8,27.62,65.96
2026-06-01 08:41:20,S8,33.03,27.47
2026-06-01 08:41:21,S5,36.02,68.17
2026-06-01 08:41:22,S2,28.91,35.23
2026-06-01 08:41:23,S5,28.88,61.52
2026-06-01 08:41:24,S7,28.66,81.62
2026-06-01 08:41:25,S6,22.64,22.98
2026-06-01 08:41:26,S8,31.3,76.22
2026-06-01 08:41:27,S9,36.03,22.6
2026-06-01 08:41:28,S3,22.57,73.5
2026-06-01 08:41:29,S10,35.77,42.12
2026-06-01 08:41:30,S3,23.41,78.38
2026-06-01 08:41:31,S3,38.07,50.8
2026-06-01 08:41:32,S10,38.27,51.49
2026-06-01 08:41:33,S3,25.0,65.88
2026-06-01 08:41:34,S2,33.06,64.75
2026-06-01 08:41:35,S7,24.8,72.19
2026-06-01 08:41:36,S9,16.32,71.83
2026-06-01 08:41:37,S4,22.12,81.46
2026-06-01 08:41:38,S7,29.25,66.44
2026-06-01 08:41:39,S5,28.98,25.97
2026-06-01 08:41:40,S8,17.16,79.56
2026-06-01 08:41:41,S10,29.36,62.72
2026-06-01 08:41:42,S9,27.14,70.81
2026-06-01 08:41:43,S3,28.78,63.83
2026-06-01 08:41:44,S3,38.73,31.15
2026-06-01 08:41:45,S1,31.02,58.02
2026-06-01 08:41:46,S7,20.64,84.34
2026-06-01 08:41:47,S2,39.18,84.3
2026-06-01 08:41:48,S1,16.29,56.33
2026-06-01 08:41:49,S4,27.67,77.71
2026-06-01 08:41:50,S10,37.56,31.44
2026-06-01 08:41:51,S3,27.31,21.5
2026-06-01 08:41:52,S6,28.56,82.51
2026-06-01 08:41:53,S8,20.59,68.16
2026-06-01 08:41:54,S10,21.99,36.74
2026-06-01 08:41:55,S2,28.08,80.74
2026-06-01 08:41:56,S1,17.22,53.99
2026-06-01 08:41:57,S2,29.08,69.3
2026-06-01 08:41:58,S8,29.7,77.01
2026-06-01 08:41:59,S3,20.6,72.04
2026-06-01 08:42:00,S5,39.61,35.9
2026-06-01 08:42:01,S7,38.82,65.66
2026-06-01 08:42:02,S3,26.37,20.84
2026-06-01 08:42:03,S8,17.98,52.17
2026-06-01 08:42:04,S1,32.41,45.36
2026-06-01 08:42:05,S3,24.76,32.46
2026-06-01 08:42:06,S2,16.24,46.21
2026-06-01 08:42:07,S9,31.64,26.57
2026-06-01 08:42:08,S2,20.06,41.16
2026-06-01 08:42:09,S5,21.64,70.89
2026-06-01 08:42:10,S8,37.28,74.28
2026-06-01 08:42:11,S3,20.06,79.62
2026-06-01 08:42:12,S3,39.9,23.84
2026-06-01 08:42:13,S5,20.42,34.12
2026-06-01 08:42:14,S1,24.03,59.44
2026-06-01 08:42:15,S6,36.69,53.26
2026-06-01 08:42:16,S8,39.26,81.4
2026-06-01 08:42:17,S7,33.14,70.02
2026-06-01 08:42:18,S8,35.11,65.87
2026-06-01 08:42:19,S3,19.68,53.72
2026-06-01 08:42:20,S5,20.57,38.92
2026-06-01 08:42:21,S6,16.88,87.65
2026-06-01 08:42:22,S3,18.17,62.49
2026-06-01 08:42:23,S6,20.52,76.79
2026-06-01 08:42:24,S7,38.37,73.95
2026-06-01 08:42:25,S8,36.64,46.03
2026-06-01 08:42:26,S1,37.39,55.58
2026-06-01 08:42:27,S6,25.26,38.91
2026-06-01 08:42:28,S3,31.11,58.94
2026-06-01 08:42:29,S5,32.02,83.14
2026-06-01 08:42:30,S8,27.03,53.08
2026-06-01 08:42:31,S1,38.22,88.55
2026-06-01 08:42:32,S1,25.99,85.7
2026-06-01 08:42:33,S1,25.91,79.89
2026-06-01 08:42:34,S4,34.1,68.17
2026-06-01 08:42:35,S3,23.61,44.72
2026-06-01 08:42:36,S3,37.69,48.74
2026-06-01 08:42:37,S6,36.7,53.19
2026-06-01 08:42:38,S8,31.56,71.27
